text,label,label_quality_score,is_label_issue,pred_prob_normal,pred_prob_smishing
스트레스성쇼크는 오버 진단이고그냥 몸살감기겠지..,0,0.9154651,False,0.9154651,0.08453489
"사랑스러운 누군가, 저는 캐나다 출신의 Linda입니다. 당신과의 깊은 연결을 원해요. 긴급: investLindaNow.com",1,0.88765544,False,0.11234457,0.88765544
책임이 없습니다! ㅋㅋㅋ JK. ㅋ 시아,0,0.9089265,False,0.9089265,0.09107345
"로고 및 그림 메시지가 포함된 할로윈 컬렉션과 무료 으스스한 톤, txt CARD SPOOK to 8007 zed <PHONE> 150p per logo/pic로 군중을 놀라게 하세요.",0,0.13026927,True,0.13026927,0.8697308
엄마가 멋진 옷을 사러 가게 된다면 알 수 있도록 노력해 볼까?,0,0.9289996,False,0.9289996,0.07100045
kalrt infibeam incorporation ltd ipo는 이제 rs에서 rs까지의 전화 주문 가격대로 구독을 시작합니다.,1,0.18129307,True,0.8187069,0.18129307
우리 대학교 교수님이다! 지구환경의 변화 가르치시는데,0,0.92787266,False,0.92787266,0.0721274
wwweasemytripin 프로모션 코드 emt를 사용하여 항공권에서 최대 할인을 받으세요. httpbitlyeasenews에 게시된 Easemytrip 새 기사를 읽어보세요.,0,0.13513792,True,0.13513792,0.8648621
마지막 기회! 오늘 150 상당의 할인 바우처를 요청하세요! 지금 <NUM> 으로 문자쇼핑하세요!,1,0.8827373,False,0.1172627,0.8827373
이번 달에 귀하의 자동 이체를 처리하지 못했습니다. 귀하의 세 가지 계정이 종료되지 않도록 하려면 threeonline-paids.com을 방문하여 결제 세부 정보를 업데이트하십시오.,1,0.8801529,False,0.1198471,0.8801529
"-다.빈.치-선.물[ ]받고,퇴장할때두둑하게 챙겨가세요소::개 - kbnats ⑤⑦.com",1,0.883371,False,0.11662902,0.883371
특별 제안스타 바자서둘러 가격은 jan surya 유리 상단 버너까지만 유효합니다. 여기를 클릭하세요. 더 많은 제안이 있습니다. httpuploadpiecompojtw tc,1,0.8989618,False,0.10103815,0.8989618
친구들과 함께 놀아요! 이 사람은 누구입니까?,0,0.9123862,False,0.9123862,0.08761386
우리는 얼마를 받고 있나요?,0,0.91518724,False,0.91518724,0.0848127
"재택 알바, 하루 3시간 일하면 <MONEY> ! 빠른 카톡 workfreedom78 문의",1,0.89715326,False,0.10284672,0.89715326
다음은 터키 드라마 연재물 Ertugrul Ghazi의 성우 아티스트 사진입니다! 다음 무료 동영상 링크를 클릭하세요: <URL>,1,0.8876988,False,0.11230116,0.8876988
MEXC 보안 센터. mexcvc.com 으로 이동하여 보안 업그레이드를 완료하십시오!,1,0.89320767,False,0.1067923,0.89320767
ㅌㅌ ㅂㅋㄹ 계좌매입 문의 ) 매입.com,1,0.8385955,False,0.16140452,0.8385955
딜왈레 영화 커플 티켓을 얻을 수 있는 마지막 기회 다음 시간 안에 내 아이디어 앱을 무료로 다운로드하세요. 다운로드하려면 여기를 클릭하세요 httponelinktosmsmu,1,0.83399516,False,0.16600487,0.83399516
"M 이전안내코-드뱃CO T- .COM열쐬 NT 쳣② ,먜① 먜이져는달라요재재없는 햬외식[M ]",1,0.8818943,False,0.11810571,0.8818943
7634로 끝나는 오늘의 voda 번호는 350 보상을 받기 위해 선택되었습니다. 일치하는 항목을 섭취하는 경우 <PHONE> 로 전화하여 청구 코드 7684를 언급하고 표준 요금이 적용됩니다.,1,0.8988268,False,0.10117324,0.8988268
ㅋㅋㅋ 난 렘할게,0,0.9187415,False,0.9187415,0.08125851
RMO unifi 모바일 서둘러 새로운 Huawei P20 또는 Honor XX를 획득하세요 콘테스트 종료 XX 11월 XX i.unifi.my/mobPost 방문 TMpoint 전화 XXX 누르기 X .T C 신청 X 15:11,1,0.89679635,False,0.1032037,0.89679635
예. 마지막 연습,0,0.89203066,False,0.89203066,0.1079694
"네, 그렇습니다. 전체적인 신체를 고려한다면. 상체만 생각하면 더 더워요. 아빠가 나를 데리러 오시기를 기다리고 있어요.",1,0.072946206,True,0.92705375,0.072946206
"친애하는 고객님, 수천 개의 예쁜 팔찌 rsgm 말라바르 골드 다이아몬드의 팔찌 축제 교환 제안은 2월까지 라자지나가르 스트리트 blk에서만 가능합니다.",0,0.105770916,True,0.105770916,0.8942291
ㅋㅋㅋ 괜찮아요 하하하 고마워요!,0,0.93488127,False,0.93488127,0.06511875
친애하는 SBI 사용자 귀하의 SBI YONO 및 Sbi 계정은 XX시간 이내에 차단됩니다. 링크를 클릭하여 PAN 카드 번호를 업데이트하십시오. 감사합니다 SBI <URL> -972d-3d0a-c9a3-9331-1099 .ngrok.io,1,0.8495797,False,0.15042031,0.8495797
"제 이름은 Alex, 미국의 의사입니다. 당신과의 특별한 연결을 느껴요. 카카오톡으로 이야기 나누죠: heal_together.kr",1,0.8241911,False,0.17580889,0.8241911
하하 심각해요. 좋아요. ㅎ 1시간 더 가야지.,0,0.93535733,False,0.93535733,0.06464269
"NO TV 제휴안내잠뱃ＪB-② ②.COM열쐬 NＴ 쳣② ,먜① 재재없는햬외식먜이져는다르다",1,0.8767287,False,0.123271264,0.8767287
rs 이상을 충전할 때 최대 rs까지 캐시백을 받으세요. 등록하려면 다이얼을 돌리거나 httpbitlysrbc tc apply를 통해 앱을 다운로드하세요.,1,0.864284,False,0.13571604,0.864284
"Victory One, 중앙 주택 계획 bhk l 출시 stjan grnoida west call까지 첫 번째 구매자에게만 유효",1,0.8419405,False,0.15805951,0.8419405
"하하... 네, 네 돌아왔습니다.... 네, nel은 oredi를 사용할 수 있습니다... mrt를 집에 가져갈 수 있습니다...",0,0.90127695,False,0.90127695,0.09872307
"T 새가족 잔치 ⑮ 만 지원T 받아용 첫 퍼,페E백지원uyerwme .com/?zx 참고",1,0.88988113,False,0.11011888,0.88988113
"어쨌든, 끝나면 알려주세요! 교무실로 갔어요!",0,0.91705894,False,0.91705894,0.08294103
WhatsApp Liao를 통해 보냈습니다.,0,0.89348936,False,0.89348936,0.10651068
ㅋㅋㅋ 카이춘을 만났어요. 그 사람 전기공학과인데,0,0.9340187,False,0.9340187,0.065981336
"바우처 보유자님께, 이번 주 혜택을 받으려면 PC에서 <URL> Ts C 적용 페이지로 이동하세요.",1,0.88098305,False,0.11901693,0.88098305
세계를 보여주고 싶어요 공주님 :) 유럽은 어때요?,0,0.9266523,False,0.9266523,0.07334767
고마워요. 할 수 있어요... 예,0,0.93429875,False,0.93429875,0.065701246
"사랑하는 분과 이야기 나누고 싶어요, 저는 뉴욕에서 일하는 한국계 의사입니다. 우리 이야기 나누시겠어요? <URL>",1,0.88331395,False,0.11668604,0.88331395
잠깐만 lt gt 분..,0,0.91682607,False,0.91682607,0.08317393
우리가 빌릴 수 있는 배관공 테이프와 렌치가 아직 있나요?,0,0.920981,False,0.920981,0.07901906
"네, 저는 작은 아이예요.. 그리고 부스트는 제 에너지의 비결이에요..",0,0.9280884,False,0.9280884,0.07191161
첫 주 동안은 무료입니다! No1 Nokia 톤 4 매주 몹에게 8007로 NOKIA 문자를 보내세요 문자 메시지를 받고 친구에게 알려주세요 <URL> POBox <NUM> W45WQ norman150p/tone 16,0,0.10040895,True,0.10040895,0.899591
발렌타인 데이 주말을 파리 Inc 항공편 및 호텔로 모으세요 200 상금 보장! 문자: 파리에서 번호: <NUM> . <URL>,1,0.9029686,False,0.097031385,0.9029686
부 베이비! 당신은 일을 즐기고 있나요? 2B가 잘 지내고 있는 것 같아요 HUNNY!괜찮기를 바랍니다. 잘 지내고 곧 2U를 많이 LOVEME XXXX라고 말하겠습니다.,0,0.9014208,False,0.9014208,0.09857922
K..k:)비용은 얼마인가요?,0,0.91144216,False,0.91144216,0.08855786
"안녕, 윤. Ã¼ 오후에 수업이 있어요? 그 후에는 산책하러 갈래?",0,0.905086,False,0.905086,0.09491404
RM0.00 OMD 귀하의 요청 OTP는 XXXXXX입니다. 이 경우 무시하십시오.RM0.00 OMD 귀하의 요청 OTP는 XXXXXX입니다. 다음 경우에는 무시하십시오.,1,0.59190524,False,0.40809473,0.59190524
(Bank of Granite 발행 적극 매수) 우리 회원을 위한 폭발적인 선택 300 이상 상승 Nasdaq Symbol CDGT ..,1,0.8505327,False,0.1494673,0.8505327
금일대박나세요 제트-CASINO .com,1,0.89397764,False,0.10602239,0.89397764
"끝나면 나한테 전화해, 그러면 내가 데리러 갈게.",0,0.92475206,False,0.92475206,0.07524791
Gg Wksht 2c 에스테르가 있는 곳,0,0.7392975,False,0.7392975,0.2607025
TO토 처음방문하시면쳣 쁠 -⓪ ⓪ .comKEY :,1,0.8521675,False,0.1478325,0.8521675
"긴급한! 귀하의 휴대폰 번호 07xxxxxxxxx는 2003년 2월 6일에 2,000의 보너스 발신자 상금을 받았습니다! 이것은 당신에게 다가가려는 두 번째 시도를 구현합니다! 최대한 빨리 <PHONE> 에 전화하세요! box97n7qp, 150ppm",1,0.8337403,False,0.16625969,0.8337403
어디세요? 나랑 만날래?,0,0.91234636,False,0.91234636,0.087653644
"Dear, 이름은 Laura입니다. 캐나다의 사업가로, 한국 시장에 관심이 많아요. 카카오톡: CANbus_lara (투자 요청)",1,0.8811903,False,0.11880973,0.8811903
? vbr⑧⑧.com ? 형님!!믿고오세용 위업체하?? 프?? 가입이시퍼 ?삼만,1,0.8863976,False,0.113602445,0.8863976
명박이도 울고갈 놈 등장...두둥,0,0.9239691,False,0.9239691,0.07603093
"안녕하세요, 사랑을 얼마나 오래 기다리실 건가요? 인생의 동반자를 찾고 있는 미혼 전문가와 연결하세요 우 앱을 다운로드하세요 httpsgooglukmhbv",1,0.8802855,False,0.119714506,0.8802855
대한민국 No 매이쟈 슬롯/가지노기간한정 신규 / / / bS 3 .cOM,1,0.8763987,False,0.123601325,0.8763987
무슨 일 있어?,0,0.92505044,False,0.92505044,0.07494956
IET 멤버십 신청서를 교수진에게 제출하고 9월 30일 이전에 결제를 완료하세요. 세부 정보가 SRM 이메일로 전송되었습니다. 지원: 전화,0,0.1267068,True,0.1267068,0.8732932
매장이 문을 닫아 연락 센터 직원이 평소처럼 출근할 수 없습니다. Three 앱 ThreeStoreNow 및 three.co.uk를 사용하여 도움을 주세요.,1,0.78703266,False,0.2129673,0.78703266
십자가에 못 박는 것은 s가 아니라 c입니다. 좀 더 일찍 말했어야 했는데.,0,0.9113871,False,0.9113871,0.08861297
오늘의 Voda 번호는 7548로 끝나며 <MONEY> 의 상금을 받게 됩니다. 일치하는 경우 <PHONE> 으로 전화해 청구 코드 4041 표준 요율 앱을 알려주세요.,0,0.15843034,True,0.15843034,0.84156966
여기 내 집은 모든 프랑스 중국처럼 시끄러워요.,0,0.9316681,False,0.9316681,0.06833189
아름다운 만남이네요! 저는 미국의 연구원 Laura입니다. 한국과의 특별한 연결을 위해 <MONEY> 지원 부탁드립니다. m.research-usa.com,1,0.88235694,False,0.117643036,0.88235694
nan,1,0.18225487,False,0.81774515,0.18225487
친절한 알림 - 저번에 샘 업데이트를 확인하는 것을 잊지 마세요! <URL> gbs630y,1,0.88494205,False,0.115057945,0.88494205
귀하의 신용 점수와 다음 재대출을 위한 이미지에 영향을 미칠 수 있는 연체 비용을 방지하려면 XX-XX-XXXX 이전에 5000.00의 금액을 지불하십시오.GSB다음 재대출을 위한 귀하의 신용 점수와 이미지에 영향을 미칠 수 있는 연체 비용을 방지하려면 XX-XX-XXXX 이전에 5000.00의 금액을 지불하십시오.GSB,1,0.37831518,False,0.62168485,0.37831518
신규님총 드 려 요 v.com,1,0.84258884,False,0.15741114,0.84258884
g 파워 팩을 받으세요. 며칠 동안만 gb gmrp를 받으세요. 지금 재충전하세요. 기간 한정 혜택,0,0.7627526,False,0.7627526,0.23724739
하하.. nv 컷 덴 던 리턴 u...하하.. 알았어 lar.. 1245k 조금 전에 거기 있었어? 나이트!,0,0.91342896,False,0.91342896,0.08657104
가짜 350 상 - 오늘의 voda 번호 마감 xxxx는 350 상을 경험하도록 선택되었습니다. 일치하는 경우 <PHONE> 번으로 전화해 청구 코드 3100 표준 요율 앱을 알려주세요.,1,0.90273577,False,0.097264215,0.90273577
지금은 좋은 때가 아니야,0,0.9288128,False,0.9288128,0.0711872
맞춰봐! 당신이 몰래 섹스하는 사람이 당신을 좋아해요! 누구인지 알아볼까? 유선전화 datebox1282essexcm61xn 150p/min 18에서 <PHONE> 번으로 전화해 주세요.,1,0.89583695,False,0.10416309,0.89583695
ANC와 EFF는 정부가 사유 재산을 통제하고 보상 없이 토지를 몰수할 수 있도록 헌법을 개정하려고 합니다. 집이나 아파트를 소유하고 있더라도 정부가 소유하고 임대해야 합니다.,0,0.9240821,False,0.9240821,0.07591791
선생님보다 생활이 더 빡빡해요... Bcoz 선생님이 레슨 amp 그런 다음 시험을 실시하지만 Life는 먼저 Exam amp 그런 다음 수업을 가르칩니다. 행복한 아침입니다. . .,0,0.8800849,False,0.8800849,0.1199151
New회원첫입금 손실 인증코드 g mo nsl.com,1,0.89943814,False,0.10056192,0.89943814
난 아무것도 듣고 싶지 않아,0,0.9109788,False,0.9109788,0.089021236
하하 괜찮아 미안 미안!! ><,0,0.9227521,False,0.9227521,0.077247925
"종합운동장 이전안내 뱃Ｂ②3-② .COM열쐬 SK 쳣② ,먜① 재재없는햬외식캬즤노,스퐃츠먜이져",1,0.8486572,False,0.15134287,0.8486572
크림마인드는 이제 작업을 마무리하고 있어요,0,0.92827433,False,0.92827433,0.07172567
발열에는 소량의 정제를 복용하십시오,0,0.9095958,False,0.9095958,0.0904042
여성의 날을 맞아 재미를 두 배로 늘리세요. 최고 브랜드는 오늘만 할인됩니다. 지금 쇼핑하세요 httpmsgmngykhebcqfycyzpdi,0,0.4720964,False,0.4720964,0.52790356
러시아워가 완전히 돌아왔습니다. myntra on k 제품은 오늘 오후부터 오후까지 몇 시간 동안만 제공됩니다. googlfaulv 제공 받기,0,0.34215665,False,0.34215665,0.65784335
도미노 치즈맛 피자가 위에서 전화를 걸었습니다. 전화 주문온라인 모바일 도미노스코인 cpn crmavldfebtc,0,0.10408986,True,0.10408986,0.89591014
"무료로 쇼핑하세요. 예, 4월까지 유효한 모든 구매에 대해 캐시백을 받으세요. 지금 httpsbncltimbfiortsloms에서 쇼핑하세요.",1,0.8007482,False,0.1992518,0.8007482
"친애하는 고객님, 오늘 밤 9시 30분에 전력 공급이 중단될 예정입니다. 오늘 청구서가 업데이트되지 않습니다. 연결을 끊으십시오. 전기 사무실에 문의하십시오 XXXXXXXXXX 감사합니다.",1,0.5896906,False,0.41030937,0.5896906
"내 말은, 같이 갈 생각을 하고 있다는 거야?",0,0.9370561,False,0.9370561,0.06294388
조언이 필요합니다. 나중에 얘기해도 될까요?,0,0.92651397,False,0.92651397,0.07348604
나는 자유로운 날을 선호한다... 화요일,0,0.9301855,False,0.9301855,0.069814496
잘 지내 친구야?,0,0.92824125,False,0.92824125,0.07175872
아 좋아요:P 아침 조립 중에 문자를 받았어요 ㅋㅋㅋ 그러다가 전화벨이 크게 울려요 하하 완전 무작위에요.,0,0.9051126,False,0.9051126,0.094887376
당신. 알겠습니다. 감사합니다.,0,0.9273327,False,0.9273327,0.07266728
이 디왈리를 큰 돈으로 큰 거래로 만드세요. 귀하가 좋아하는 제품에 대한 할인 혜택을 누리세요. 귀하의 번호를 공유하고 Bata 클럽 포인트를 적립하세요. 일부 기사에서 VLD를 제공합니다.tnc,1,0.87698454,False,0.12301549,0.87698454
권력을 등에 업고 사법부 전체를 농락한 인간. 이런 인간을 구속 못 시킨다면 대한민국 검찰의 존재 이유가 없다.,0,0.9224892,False,0.9224892,0.07751075
"[프리미엄 부업] 경력자 우대! 재택 채팅 상담원 모집, 일당 <MONEY> . 서류 제출 필수. 카톡: chatpro89",1,0.8487386,False,0.15126139,0.8487386
Sun Liao에서 2개의 레슨을 예약했습니다...,0,0.9243781,False,0.9243781,0.075621895
"하하 뭐, 수업에 가도록 동기를 부여하는 역할을 하는 것 같긴 한데 좋은 것 같아요.... 그런데 불쌍한 것, 잠깐만요 피곤해요 또 신텡... 하하 알겠습니다 tml 우리가 먹는 걸 보세요! 저는 ㅋㅋㅋ 당신과 함께 확인해야 합니다 ㅋㅋㅋ...",0,0.9239905,False,0.9239905,0.07600952
프리미엄 쥐 서비스 한도에 도달했습니다. RO로 변경하려면 예라고 답하세요. X분 전 X,1,0.11851974,True,0.8814803,0.11851974
NAME?,1,0.10232238,True,0.8976776,0.10232238
믹싱의 왕은 여기 Askmebazaar에서만 단연 존재합니다 발생 Super Versa 믹서 그라인더 제공 가격 RS 지금 구매 httpgooglgqq,1,0.76440823,False,0.23559175,0.76440823
긴급한! 유선전화로 <PHONE> 로 전화해 주세요. ABTA 무료 4 테네리페 홀리데이 또는 짙5000 현금 수령 SAE T C 상자 326 CW25WX 150ppm,1,0.88936025,False,0.110639736,0.88936025
좋은 소식 !! 베스트셀러가 돌아왔습니다. 지금 쇼핑하기: <URL> 구독 취소를 위해 3627에서 reg 를 전송하세요.,0,0.114245065,True,0.114245065,0.88575494
귀하의 모바일은 FACE BOOK 기념일에 1CRORE 40LAC RPS를 받기 위해 선택되었습니다. 귀하의 이름을 보내십시오. 이메일에 모바일 메일 ID를 추가하지 마십시오.,1,0.81092006,False,0.18907994,0.81092006
응 그러니까 힘들어도 아스트로를 어떻게든 이겨내야 해.,0,0.9103893,False,0.9103893,0.089610726
흥미로운 장소입니다. 확인해 보세요.,0,0.9329131,False,0.9329131,0.067086905
"오렌지 고객님, 이제 귀하의 충성심을 위해 무료 카메라폰 업그레이드를 신청하실 수 있습니다. 지금 0207 153 9996으로 전화하세요. 3월 14일에 제안이 중단됩니다. 이용약관이 적용됩니다. 선택 해제 가능",1,0.89288133,False,0.10711868,0.89288133
아니면 6번만 하세요,0,0.92831767,False,0.92831767,0.07168237
"빠른 지원 필수! 재택 업무, 일당 <MONEY> 링크 확인: <URL>",1,0.85618556,False,0.14381446,0.85618556
"긴급구인 재택 번역 알바, 일당 <MONEY> . 즉시 지원 필수! 카톡ID: tranjoy123 문의",1,0.85563964,False,0.14436036,0.85563964
보안상의 이유로 귀하의 HSBC 계정이 잠겨 있습니다. 다시 액세스하려면 <URL> id <NUM> .com/ h 2 HSBC 고객 관리 센터를 방문하세요.,1,0.83938533,False,0.16061467,0.83938533
시아 더 카페 오후 6시.,0,0.9183618,False,0.9183618,0.08163825
안녕하세요! 자신이 변명했다고 생각하십시오.,0,0.9283814,False,0.9283814,0.071618624
Javed sahabs의 매혹적인 노래 비디오를 설정하여 생일을 축하하세요. 무료로 다운로드하려면 httptinyurlcomhgmkmlf를 클릭하세요.,1,0.887902,False,0.112097956,0.887902
놀레. 어떻게 볼 수 있나요? 하하. 넵 ㅋㅋㅋ 최종 제작물이 보입니다.,0,0.9262145,False,0.9262145,0.07378553
"쿠팡 물류 파트너 일일 알바, 일당 <MONEY> 지급. 경력 우대. 지원하기 <URL>",1,0.85237867,False,0.14762132,0.85237867
Peppertap bahutaasaanhai는 모든 파티 요구에 맞는 파티 매장을 제공합니다. httppeppertapcom에서 모든 pepsico 제품을 저렴하게 주문하세요 tnc,0,0.12931505,True,0.12931505,0.870685
대한민국 그룹 놀라운 쿠폰 신규 / lo fdd23①.com 코 SM,1,0.8872956,False,0.11270442,0.8872956
Baroda Rewardzearn에 오신 것을 환영합니다. Baroda 직불카드 은행 사용 시 포인트를 무료 제품 서비스로 교환하세요. wwwbarodarewardzcom을 방문하세요. 전화,1,0.838629,False,0.16137102,0.838629
집에서만 데이트하면 뭐하지 티비보나?,0,0.9341753,False,0.9341753,0.0658247
ㅋㅋㅋ 책은 펴지 않았지만 과제와 시험은 모두 거기에서 나와요. 꽤 많이 아.,0,0.9258646,False,0.9258646,0.07413536
어느 노선을 이용하시겠어요? 그리고 몇 시까지 떠날 거예요?,0,0.9311358,False,0.9311358,0.06886424
알았어 xP,0,0.8901755,False,0.8901755,0.10982453
필드원 불]돌금[발 시f -az.com,1,0.89667594,False,0.103324056,0.89667594
"충분히 그럴만해 ㅋㅋㅋ. 난 큰 대학에 혼자 살아, 내가 원하는 건 뭐든지 할 수 있어 ㅋㅋㅋ",0,0.92640454,False,0.92640454,0.073595494
왜 거기에 무슨 특별한 일이 있었는지 피곤해,0,0.933301,False,0.933301,0.066698976
"안녕하세요, 적절한 기회를 찾아 오늘 밤 카타르로 떠납니다. 계속 연락하겠습니다. 좋은 기회가 있을 경우를 대비해 제 ID로 메일을 보내주세요. 늦은 SMS를 후회합니다. 조심하세요:..... <EMAIL>",0,0.13897994,True,0.13897994,0.86102
"스 포 츠가족해택신규 , 지급처음 퍼 wrewmw .com/?zx 알리미[FW]",1,0.8524191,False,0.14758095,0.8524191
이번 시즌은 자연스럽게 살을 빼세요 by anjali mukerjee 기계 사용 안 함 운동 안 함 첫 번째 무료 상담 제공 미스콜 on,1,0.89196944,False,0.10803056,0.89196944
칼리 이브 모이,0,0.8050532,False,0.8050532,0.19494684
마지막 날에만 골드 oopiri 영화 영웅 a ram charan b nagarjuna 전화하여 금화를 얻을 수 있습니다rsmin tc wwwvoiceservicesin,1,0.89483786,False,0.10516213,0.89483786
한 번의 클릭으로 bms 앱에서 주말 영화 티켓을 예약하세요. payzapp으로 결제하고 rs 이상의 예약에 대해 rs 캐시백을 받으세요. 지금 t c에서 앱 payzapp을 다운로드하세요.,1,0.868545,False,0.13145503,0.868545
안녕하세요. 이 방에 30분 동안 있었는데 아무도 답장을 안 줘서 안타깝지만 답장을 해주실 수 있나요?,0,0.9122297,False,0.9122297,0.08777033
"하하 yx leh처럼요! 그럼 디모데는 어떤가요? 하하! 미안, 잠들었어!",0,0.9079201,False,0.9079201,0.09207986
애플비는 도대체 얼마나 걸려?,0,0.9046655,False,0.9046655,0.09533449
알았어 나도 갈아입으러 갈게...,0,0.9129661,False,0.9129661,0.08703395
릴리? 새를 쏠 필요가 없나요? 나에게 카약을 가르쳐줘서 좋았어!,0,0.92758507,False,0.92758507,0.07241492
3000 보너스를 경험해 보세요! 줄이 끝나기 전에 <PHONE> 에 전화하세요. 비용은 10ppm. 16세 이상입니다. 이용 약관이 적용됩니다. ag 프로모션,1,0.8819508,False,0.11804924,0.8819508
보안 업데이트 [LH공사] 임대 관리 앱 최신 버전으로 교체하여 보안 강화하세요. <URL>,1,0.88134545,False,0.11865452,0.88134545
새로운 비디오폰을 원하시나요? 네트워크 시간이 750분인가요? 3개월간 반값라인 렌탈 무료문자? 무료 배송을 원하시면 <PHONE> 번으로 답장하거나 전화하세요.,1,0.88343245,False,0.11656752,0.88343245
안녕하세요...4시 저녁에 다시 오시나요??,0,0.92851216,False,0.92851216,0.07148785
delhincr의 ola 앱을 이용하여 택시를 탈 수 있습니다. ola 앱의 플랫 코드를 사용하세요. httpbitlyolacabs는 2월 tca까지 유효합니다.,0,0.3154213,False,0.3154213,0.68457866
하하하 정말 귀엽네요! 아 그런데 라이언이 택시를 타고 연주 패턴을 마스터했는지 물어보세요. 나는 당신의 것입니다! (:,0,0.9354437,False,0.9354437,0.06455631
"친애하는 고객님, 서두르세요 세일 기간이 남았습니다펭귄 키즈 여성용 의류 여성용 키즈 남성용 의류는 2월 전화까지만 유효합니다.",1,0.10616678,True,0.8938332,0.10616678
좋아요...,0,0.86436474,False,0.86436474,0.13563527
"친애하는 SBI 고객 여러분, 귀하의 SBI YONO 계정은 오늘 차단됩니다. 여기를 클릭하여 PAN 카드 번호를 업데이트하십시오. 감사합니다 <URL>",1,0.84634423,False,0.15365574,0.84634423
[대법원] 소송 관련 통지서 접수 완료. 즉시 검토 필요 <URL>,1,0.9012368,False,0.09876323,0.9012368
lt gt 대단한 loxahatchee 크리스마스 트리 굽기 업데이트: 여기에서 별을 완전히 볼 수 있습니다,0,0.12178476,True,0.12178476,0.87821525
중요한 aapke SMS 팩 ke 무료 SMS samapt ho chuke hain ab rs k 충전 pe payen locstd sms din k liye abhi 활성화 karne k liye 다이얼,1,0.7067136,False,0.29328638,0.7067136
"긴급! 온라인 고객 상담사 필요, 일당 <MONEY> 보장! 신속한 카톡 helpsupport 이제 시작",1,0.88584805,False,0.114152,0.88584805
"여러분, 저는 런던에서 활동하는 유명 요리사 이지은입니다. 한국 음식 산업에 투자 기회가 있어요. 빨리 연락 주세요: investor_lee ukfood.com",1,0.8915766,False,0.1084234,0.8915766
인도가 주도해야합니다 :),0,0.91254526,False,0.91254526,0.08745475
댓글에 또라이들 왜이렇게 많은데,0,0.9132802,False,0.9132802,0.086719796
귀하의 XXXX8475는 1월 18일의 균형 요구 사항을 유지하지 않았습니다. 3월 18일에 수수료가 부과됩니다. 이를 방지하려면 2월 XX 13시 20분 X의 균형 요구 사항을 충족하기 위해 AC에 자금을 조달하십시오.,0,0.3117845,False,0.3117845,0.6882155
계정이 정지되었을 수 있습니다. 자세한 내용을 보려면 클릭하세요.,1,0.06734222,True,0.93265784,0.06734222
약 15분,0,0.9176168,False,0.9176168,0.08238323
"Check in for your flight EK with booking reference KSLQQJ, on Sat Apr . <URL>",1,0.8012712,False,0.1987288,0.8012712
최태원의 유전자를 박멸해야 한다,0,0.92908394,False,0.92908394,0.07091604
그래도 넌 엄청나게 많은 다이아몬드를 갖고 있어,0,0.9123247,False,0.9123247,0.087675266
"안녕하세요, 귀하의 점수는 2019년 2월 10일에 은행에서 생성됩니다. 여기서 점수 영수증을 다운로드하세요 bz1.in/iLj/BX3HEHE",1,0.89351994,False,0.106480084,0.89351994
급등주 투자 기회 놓치지 마세요! 매주 2개 종목 추천 VIP 리딩방 초대 코드: <NUM> . 한정 수량! investPro78,1,0.9026014,False,0.097398594,0.9026014
흠 시도해 볼 수 있겠네요. 미션 비전은 어떻게?,0,0.9150124,False,0.9150124,0.08498755
하하 잊어버렸네요 어 오늘 NP 과수원이 팔린 것 같아요.,0,0.9272509,False,0.9272509,0.072749116
축하합니다. PMYOJNA 지금 확인 <URL> 선택되셨습니다.,1,0.8853662,False,0.1146338,0.8853662
재택 부업 기회! 하루 3시간으로 월 <MONEY> 가능. 자세한 내용은 카카오톡 quickwork365로 연락주세요.,1,0.8884084,False,0.111591585,0.8884084
안녕하세요. TALA에서 특별한 주말을 보내세요. 임대 XX에 TALA LOAN 잔액을 지불하고 대출 한도 P B XXXXXX를 늘리는 여정을 시작하세요.,1,0.8710313,False,0.12896875,0.8710313
XX-XX-XXXX 오후 3시 10분에 COVISHIELD 예방 접종을 완료하세요. <URL> COWIN에서 예방 접종 증명서를 다운로드할 수 있습니다.,1,0.8820619,False,0.117938034,0.8820619
당신이 걱정하는 한 알렉스가 그의 생일이 15분 안에 끝났다는 것을 확실히 알도록 해주세요,0,0.9141504,False,0.9141504,0.08584958
ANZ에서 귀하의 계정에서 의심스러운 활동이 감지되어 계정을 정지해야 합니다. 정상적인 사용을 재개하려면 신원을 확인하십시오. <URL>,1,0.8869496,False,0.11305042,0.8869496
일급 800- <NUM> EGP.AMZ be 온라인 고액 아르바이트 채용 컨설팅 <URL> 34m일급 800- <NUM> EGP.AMZ be 온라인 고액 아르바이트 채용 컨설팅,0,0.18613705,True,0.18613705,0.8138629
사적인! 귀하의 2003년 계정 명세서에는 사용되지 않은 S.I.M. 포인트가 800점으로 표시되어 있습니다. 전화 <PHONE> 식별 코드: <NUM> 만료일 31/10/04,1,0.89148974,False,0.10851025,0.89148974
그니까 이놈저놈 그만만나,0,0.9008109,False,0.9008109,0.09918911
"사랑을 찾지 말고, 사랑이 U를 찾게 하세요. 그게 바로 사랑에 빠지는 것이라고 하는 이유입니다. 억지로 하지 말고, 그냥 넘어지면 U를 붙잡을 사람이 있다는 걸 알아요... BSLVYL",0,0.91974056,False,0.91974056,0.08025944
아니 이미 예전에 애비가 조폭동원해서 폭행한걸로 감옥도 갔다온 집안인데 그룹개입이 대수겠냐,0,0.9052668,False,0.9052668,0.094733186
